RankMethod,down,ydstogo,yards_gained,first_down_rush,first_down_pass,first_down_penalty,fourth_down_failed,interception,safety,fumble_lost,play_id
RegularPlay,3.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2046
RegularPlay,3.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4101
RegularPlay,3.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3431
RegularPlay,3.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3687
RegularPlay,3.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2264
RegularPlay,3.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3163
RegularPlay,3.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1468
RegularPlay,3.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2371
RegularPlay,3.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1109
RegularPlay,3.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1219
RegularPlay,3.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1588
RegularPlay,3.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1044
RegularPlay,3.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2080
RegularPlay,3.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2736
RegularPlay,3.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1547
RegularPlay,3.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1572
RegularPlay,3.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1085
RegularPlay,3.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3120
RegularPlay,3.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1147
RegularPlay,3.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1494
RegularPlay,3.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2398
RegularPlay,3.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1594
RegularPlay,3.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302
RegularPlay,3.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001
RegularPlay,3.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3648
RegularPlay,3.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1213
RegularPlay,3.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791
RegularPlay,3.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1352
RegularPlay,3.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,776
RegularPlay,3.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1293
RegularPlay,3.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103
RegularPlay,3.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2207
RegularPlay,3.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3247
RegularPlay,3.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1477
RegularPlay,3.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3016
RegularPlay,3.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442
RegularPlay,3.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4105
RegularPlay,3.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3180
RegularPlay,3.0,5,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,952
RegularPlay,3.0,5,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3515
RegularPlay,3.0,5,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1244
RegularPlay,3.0,5,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1286
RegularPlay,3.0,5,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3649
RegularPlay,3.0,5,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2493
RegularPlay,3.0,5,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3850
RegularPlay,3.0,5,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519
RegularPlay,3.0,5,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2783
RegularPlay,3.0,5,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2790
RegularPlay,3.0,5,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296
RegularPlay,3.0,5,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3843
RegularPlay,3.0,5,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2126
RegularPlay,3.0,5,-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3763
RegularPlay,3.0,5,-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3675
RegularPlay,3.0,5,-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1284
RegularPlay,3.0,5,-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3313
RegularPlay,3.0,5,-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2583
RegularPlay,3.0,5,-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2832
RegularPlay,3.0,5,-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759
RegularPlay,3.0,5,-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2076
RegularPlay,3.0,5,-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1438
RegularPlay,3.0,5,-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213
RegularPlay,3.0,5,-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2744
RegularPlay,3.0,5,-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2475
RegularPlay,3.0,5,-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3462
RegularPlay,3.0,5,-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2594
RegularPlay,3.0,5,-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1562
RegularPlay,3.0,5,-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4007
RegularPlay,3.0,5,-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159
RegularPlay,3.0,5,-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2051
RegularPlay,3.0,5,-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3368
RegularPlay,3.0,5,-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3153
RegularPlay,3.0,5,-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3503
RegularPlay,3.0,5,-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330
RegularPlay,3.0,5,-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1178
RegularPlay,3.0,5,-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118
RegularPlay,3.0,5,-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1076
RegularPlay,3.0,5,-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4149
RegularPlay,3.0,5,-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3408
RegularPlay,3.0,5,-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697
RegularPlay,3.0,5,-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3543
RegularPlay,3.0,5,-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3808
RegularPlay,3.0,5,-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3541
RegularPlay,3.0,5,-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3505
RegularPlay,3.0,5,-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231
RegularPlay,3.0,5,-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175
RegularPlay,3.0,5,-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156
RegularPlay,3.0,5,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3611
RegularPlay,3.0,5,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3039
RegularPlay,3.0,5,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749
RegularPlay,3.0,5,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3103
RegularPlay,3.0,5,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,683
RegularPlay,3.0,5,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908
RegularPlay,3.0,5,-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3565
RegularPlay,3.0,5,-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3442
RegularPlay,3.0,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1410
RegularPlay,3.0,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1975
RegularPlay,3.0,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1218
RegularPlay,3.0,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3457
RegularPlay,3.0,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4012
RegularPlay,3.0,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4313
RegularPlay,3.0,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722
RegularPlay,3.0,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3332
RegularPlay,3.0,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1823
RegularPlay,3.0,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2642
RegularPlay,3.0,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2821
RegularPlay,3.0,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1119
RegularPlay,3.0,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3381
RegularPlay,3.0,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2087
RegularPlay,3.0,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1061
RegularPlay,3.0,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2280
RegularPlay,3.0,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3868
RegularPlay,3.0,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152
RegularPlay,3.0,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3711
RegularPlay,3.0,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662
RegularPlay,3.0,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2418
RegularPlay,3.0,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3441
RegularPlay,3.0,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3283
RegularPlay,3.0,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328
RegularPlay,3.0,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996
RegularPlay,3.0,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2525
RegularPlay,3.0,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3142
RegularPlay,3.0,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490
RegularPlay,3.0,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2313
RegularPlay,3.0,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4669
RegularPlay,3.0,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1675
RegularPlay,3.0,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4681
RegularPlay,3.0,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268
RegularPlay,3.0,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647
RegularPlay,3.0,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382
RegularPlay,3.0,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2979
RegularPlay,3.0,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2836
RegularPlay,3.0,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3795
RegularPlay,3.0,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3373
RegularPlay,3.0,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4372
RegularPlay,3.0,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531
RegularPlay,3.0,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4113
RegularPlay,3.0,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4019
RegularPlay,3.0,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3275
RegularPlay,3.0,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3545
RegularPlay,3.0,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4225
RegularPlay,3.0,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3369
RegularPlay,3.0,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3290
RegularPlay,3.0,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4167
RegularPlay,3.0,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3986
RegularPlay,3.0,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3690
RegularPlay,3.0,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2329
RegularPlay,3.0,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110
RegularPlay,3.0,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4037
RegularPlay,3.0,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310
RegularPlay,3.0,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3990
RegularPlay,3.0,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2428
RegularPlay,3.0,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1785
RegularPlay,3.0,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3461
RegularPlay,3.0,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3900
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3193
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2861
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3801
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1086
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1426
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1560
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3801
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1523
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3016
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3055
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3216
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3836
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1898
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2897
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1074
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2698
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1013
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2921
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3130
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1685
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2901
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1567
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3134
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1862
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2910
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3684
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1409
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3255
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2889
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1358
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2945
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3099
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3072
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1634
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2388
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3656
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1940
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3926
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1341
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1573
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1532
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1355
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,812
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1298
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1354
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3785
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1424
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1113
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2862
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3047
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2259
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1224
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2629
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2508
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2609
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3588
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3568
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2843
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2384
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1588
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1356
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3550
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2655
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2440
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2068
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1415
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2395
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1836
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1899
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1577
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1571
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1133
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3408
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2963
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3252
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3734
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1772
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1861
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3068
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2092
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2232
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3320
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2514
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1981
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1275
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1892
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1117
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3385
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2354
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3848
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2471
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,864
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,956
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3719
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4056
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2484
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3862
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4085
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1905
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2424
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3639
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2845
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3737
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3592
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2561
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3416
RegularPlay,3.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2329
